# soft core potential 

soft_core_lj 
N 10006  R  0.0001  2.0
 6071    1.213000000    0.138485624   -2.311468516
 6072    1.213200000    0.138948037   -2.312653870
 6073    1.213400000    0.139410685   -2.313829418
 6074    1.213600000    0.139873568   -2.314995194
 6075    1.213800000    0.140336683   -2.316151231
 6076    1.214000000    0.140800028   -2.317297562
 6077    1.214200000    0.141263601   -2.318434220
 6078    1.214400000    0.141727401   -2.319561240
 6079    1.214600000    0.142191425   -2.320678653
 6080    1.214800000    0.142655672   -2.321786493
 6081    1.215000000    0.143120139   -2.322884792
 6082    1.215200000    0.143584825   -2.323973583
 6083    1.215400000    0.144049728   -2.325052900
 6084    1.215600000    0.144514845   -2.326122773
 6085    1.215800000    0.144980176   -2.327183237
 6086    1.216000000    0.145445718   -2.328234322
 6087    1.216200000    0.145911469   -2.329276062
 6088    1.216400000    0.146377428   -2.330308488
 6089    1.216600000    0.146843592   -2.331331633
 6090    1.216800000    0.147309960   -2.332345529
 6091    1.217000000    0.147776530   -2.333350206
 6092    1.217200000    0.148243299   -2.334345698
 6093    1.217400000    0.148710267   -2.335332036
 6094    1.217600000    0.149177432   -2.336309250
 6095    1.217800000    0.149644790   -2.337277374
 6096    1.218000000    0.150112342   -2.338236437
 6097    1.218200000    0.150580084   -2.339186472
 6098    1.218400000    0.151048016   -2.340127509
 6099    1.218600000    0.151516135   -2.341059580
 6100    1.218800000    0.151984439   -2.341982715
 6101    1.219000000    0.152452927   -2.342896946
 6102    1.219200000    0.152921597   -2.343802303
 6103    1.219400000    0.153390448   -2.344698817
 6104    1.219600000    0.153859476   -2.345586518
 6105    1.219800000    0.154328682   -2.346465438
 6106    1.220000000    0.154798062   -2.347335606
 6107    1.220200000    0.155267615   -2.348197052
 6108    1.220400000    0.155737340   -2.349049808
 6109    1.220600000    0.156207235   -2.349893903
 6110    1.220800000    0.156677297   -2.350729367
 6111    1.221000000    0.157147526   -2.351556230
 6112    1.221200000    0.157617919   -2.352374522
 6113    1.221400000    0.158088475   -2.353184273
 6114    1.221600000    0.158559192   -2.353985512
 6115    1.221800000    0.159030069   -2.354778270
 6116    1.222000000    0.159501103   -2.355562574
 6117    1.222200000    0.159972293   -2.356338456
 6118    1.222400000    0.160443638   -2.357105945
 6119    1.222600000    0.160915135   -2.357865068
 6120    1.222800000    0.161386783   -2.358615857
 6121    1.223000000    0.161858581   -2.359358339
 6122    1.223200000    0.162330526   -2.360092544
 6123    1.223400000    0.162802617   -2.360818500
 6124    1.223600000    0.163274853   -2.361536237
 6125    1.223800000    0.163747231   -2.362245782
 6126    1.224000000    0.164219751   -2.362947166
 6127    1.224200000    0.164692409   -2.363640415
 6128    1.224400000    0.165165206   -2.364325560
 6129    1.224600000    0.165638139   -2.365002627
 6130    1.224800000    0.166111207   -2.365671645
 6131    1.225000000    0.166584407   -2.366332643
 6132    1.225200000    0.167057739   -2.366985649
 6133    1.225400000    0.167531201   -2.367630690
 6134    1.225600000    0.168004791   -2.368267794
 6135    1.225800000    0.168478508   -2.368896990
 6136    1.226000000    0.168952349   -2.369518304
 6137    1.226200000    0.169426314   -2.370131766
 6138    1.226400000    0.169900401   -2.370737402
 6139    1.226600000    0.170374609   -2.371335239
 6140    1.226800000    0.170848935   -2.371925306
 6141    1.227000000    0.171323378   -2.372507629
 6142    1.227200000    0.171797938   -2.373082236
 6143    1.227400000    0.172272611   -2.373649154
 6144    1.227600000    0.172747397   -2.374208410
 6145    1.227800000    0.173222294   -2.374760031
 6146    1.228000000    0.173697300   -2.375304044
 6147    1.228200000    0.174172415   -2.375840476
 6148    1.228400000    0.174647636   -2.376369354
 6149    1.228600000    0.175122962   -2.376890703
 6150    1.228800000    0.175598392   -2.377404552
 6151    1.229000000    0.176073923   -2.377910925
 6152    1.229200000    0.176549556   -2.378409851
 6153    1.229400000    0.177025287   -2.378901354
 6154    1.229600000    0.177501116   -2.379385462
 6155    1.229800000    0.177977041   -2.379862201
 6156    1.230000000    0.178453060   -2.380331596
 6157    1.230200000    0.178929173   -2.380793674
 6158    1.230400000    0.179405377   -2.381248460
 6159    1.230600000    0.179881672   -2.381695981
 6160    1.230800000    0.180358055   -2.382136262
 6161    1.231000000    0.180834526   -2.382569329
 6162    1.231200000    0.181311082   -2.382995208
 6163    1.231400000    0.181787723   -2.383413924
 6164    1.231600000    0.182264447   -2.383825502
 6165    1.231800000    0.182741253   -2.384229969
 6166    1.232000000    0.183218139   -2.384627349
 6167    1.232200000    0.183695103   -2.385017667
 6168    1.232400000    0.184172145   -2.385400949
 6169    1.232600000    0.184649263   -2.385777220
 6170    1.232800000    0.185126456   -2.386146505
 6171    1.233000000    0.185603721   -2.386508829
 6172    1.233200000    0.186081059   -2.386864217
 6173    1.233400000    0.186558467   -2.387212692
 6174    1.233600000    0.187035943   -2.387554281
 6175    1.233800000    0.187513488   -2.387889008
 6176    1.234000000    0.187991099   -2.388216897
 6177    1.234200000    0.188468774   -2.388537973
 6178    1.234400000    0.188946513   -2.388852260
 6179    1.234600000    0.189424315   -2.389159783
 6180    1.234800000    0.189902177   -2.389460566
 6181    1.235000000    0.190380098   -2.389754632
 6182    1.235200000    0.190858078   -2.390042007
 6183    1.235400000    0.191336115   -2.390322713
 6184    1.235600000    0.191814207   -2.390596776
 6185    1.235800000    0.192292353   -2.390864219
 6186    1.236000000    0.192770552   -2.391125066
 6187    1.236200000    0.193248803   -2.391379340
 6188    1.236400000    0.193727103   -2.391627065
 6189    1.236600000    0.194205453   -2.391868265
 6190    1.236800000    0.194683850   -2.392102963
 6191    1.237000000    0.195162294   -2.392331184
 6192    1.237200000    0.195640782   -2.392552949
 6193    1.237400000    0.196119315   -2.392768283
 6194    1.237600000    0.196597889   -2.392977208
 6195    1.237800000    0.197076505   -2.393179749
 6196    1.238000000    0.197555161   -2.393375927
 6197    1.238200000    0.198033855   -2.393565766
 6198    1.238400000    0.198512587   -2.393749290
 6199    1.238600000    0.198991354   -2.393926520
 6200    1.238800000    0.199470157   -2.394097479
 6201    1.239000000    0.199948993   -2.394262192
 6202    1.239200000    0.200427861   -2.394420679
 6203    1.239400000    0.200906761   -2.394572964
 6204    1.239600000    0.201385690   -2.394719069
 6205    1.239800000    0.201864648   -2.394859016
 6206    1.240000000    0.202343633   -2.394992829
 6207    1.240200000    0.202822645   -2.395120529
 6208    1.240400000    0.203301681   -2.395242139
 6209    1.240600000    0.203780741   -2.395357681
 6210    1.240800000    0.204259824   -2.395467177
 6211    1.241000000    0.204738928   -2.395570648
 6212    1.241200000    0.205218052   -2.395668118
 6213    1.241400000    0.205697194   -2.395759608
 6214    1.241600000    0.206176355   -2.395845139
 6215    1.241800000    0.206655532   -2.395924734
 6216    1.242000000    0.207134724   -2.395998414
 6217    1.242200000    0.207613931   -2.396066202
 6218    1.242400000    0.208093151   -2.396128118
 6219    1.242600000    0.208572382   -2.396184183
 6220    1.242800000    0.209051624   -2.396234421
 6221    1.243000000    0.209530875   -2.396278851
 6222    1.243200000    0.210010135   -2.396317496
 6223    1.243400000    0.210489402   -2.396350376
 6224    1.243600000    0.210968675   -2.396377512
 6225    1.243800000    0.211447953   -2.396398927
 6226    1.244000000    0.211927234   -2.396414640
 6227    1.244200000    0.212406518   -2.396424674
 6228    1.244400000    0.212885803   -2.396429048
 6229    1.244600000    0.213365089   -2.396427783
 6230    1.244800000    0.213844374   -2.396420902
 6231    1.245000000    0.214323657   -2.396408423
 6232    1.245200000    0.214802937   -2.396390369
 6233    1.245400000    0.215282213   -2.396366758
 6234    1.245600000    0.215761484   -2.396337613
 6235    1.245800000    0.216240748   -2.396302954
 6236    1.246000000    0.216720004   -2.396262800
 6237    1.246200000    0.217199252   -2.396217173
 6238    1.246400000    0.217678491   -2.396166093
 6239    1.246600000    0.218157719   -2.396109579
 6240    1.246800000    0.218636934   -2.396047653
 6241    1.247000000    0.219116137   -2.395980333
 6242    1.247200000    0.219595326   -2.395907641
 6243    1.247400000    0.220074500   -2.395829596
 6244    1.247600000    0.220553658   -2.395746218
 6245    1.247800000    0.221032798   -2.395657528
 6246    1.248000000    0.221511920   -2.395563544
 6247    1.248200000    0.221991023   -2.395464286
 6248    1.248400000    0.222470106   -2.395359775
 6249    1.248600000    0.222949167   -2.395250030
 6250    1.248800000    0.223428205   -2.395135070
 6251    1.249000000    0.223907220   -2.395014915
 6252    1.249200000    0.224386211   -2.394889585
 6253    1.249400000    0.224865176   -2.394759098
 6254    1.249600000    0.225344114   -2.394623474
 6255    1.249800000    0.225823025   -2.394482733
 6256    1.250000000    0.226301907   -2.394336893
 6257    1.250200000    0.226780759   -2.394185974
 6258    1.250400000    0.227259581   -2.394029995
 6259    1.250600000    0.227738371   -2.393868975
 6260    1.250800000    0.228217128   -2.393702932
 6261    1.251000000    0.228695852   -2.393531886
 6262    1.251200000    0.229174541   -2.393355856
 6263    1.251400000    0.229653194   -2.393174860
 6264    1.251600000    0.230131810   -2.392988917
 6265    1.251800000    0.230610389   -2.392798046
 6266    1.252000000    0.231088929   -2.392602266
 6267    1.252200000    0.231567430   -2.392401594
 6268    1.252400000    0.232045889   -2.392196050
 6269    1.252600000    0.232524308   -2.391985652
 6270    1.252800000    0.233002683   -2.391770418
 6271    1.253000000    0.233481016   -2.391550366
 6272    1.253200000    0.233959303   -2.391325516
 6273    1.253400000    0.234437545   -2.391095885
 6274    1.253600000    0.234915741   -2.390861491
 6275    1.253800000    0.235393890   -2.390622353
 6276    1.254000000    0.235871990   -2.390378488
 6277    1.254200000    0.236350041   -2.390129914
 6278    1.254400000    0.236828042   -2.389876651
 6279    1.254600000    0.237305991   -2.389618714
 6280    1.254800000    0.237783889   -2.389356123
 6281    1.255000000    0.238261733   -2.389088894
 6282    1.255200000    0.238739524   -2.388817046
 6283    1.255400000    0.239217260   -2.388540597
 6284    1.255600000    0.239694940   -2.388259564
 6285    1.255800000    0.240172563   -2.387973964
 6286    1.256000000    0.240650129   -2.387683815
 6287    1.256200000    0.241127637   -2.387389134
 6288    1.256400000    0.241605085   -2.387089940
 6289    1.256600000    0.242082472   -2.386786249
 6290    1.256800000    0.242559799   -2.386478078
 6291    1.257000000    0.243037063   -2.386165445
 6292    1.257200000    0.243514265   -2.385848367
 6293    1.257400000    0.243991402   -2.385526861
 6294    1.257600000    0.244468475   -2.385200944
 6295    1.257800000    0.244945482   -2.384870634
 6296    1.258000000    0.245422423   -2.384535947
 6297    1.258200000    0.245899296   -2.384196899
 6298    1.258400000    0.246376102   -2.383853509
 6299    1.258600000    0.246852838   -2.383505792
 6300    1.258800000    0.247329504   -2.383153766
 6301    1.259000000    0.247806099   -2.382797448
 6302    1.259200000    0.248282622   -2.382436853
 6303    1.259400000    0.248759073   -2.382071999
 6304    1.259600000    0.249235451   -2.381702902
 6305    1.259800000    0.249711754   -2.381329578
 6306    1.260000000    0.250187982   -2.380952045
 6307    1.260200000    0.250664135   -2.380570318
 6308    1.260400000    0.251140210   -2.380184413
 6309    1.260600000    0.251616208   -2.379794348
 6310    1.260800000    0.252092128   -2.379400139
 6311    1.261000000    0.252567968   -2.379001800
 6312    1.261200000    0.253043728   -2.378599350
 6313    1.261400000    0.253519407   -2.378192804
 6314    1.261600000    0.253995005   -2.377782177
 6315    1.261800000    0.254470520   -2.377367486
 6316    1.262000000    0.254945952   -2.376948747
 6317    1.262200000    0.255421299   -2.376525976
 6318    1.262400000    0.255896562   -2.376099189
 6319    1.262600000    0.256371739   -2.375668401
 6320    1.262800000    0.256846829   -2.375233628
 6321    1.263000000    0.257321832   -2.374794886
 6322    1.263200000    0.257796747   -2.374352190
 6323    1.263400000    0.258271572   -2.373905557
 6324    1.263600000    0.258746309   -2.373455002
 6325    1.263800000    0.259220954   -2.373000539
 6326    1.264000000    0.259695508   -2.372542186
 6327    1.264200000    0.260169971   -2.372079956
 6328    1.264400000    0.260644340   -2.371613867
 6329    1.264600000    0.261118616   -2.371143931
 6330    1.264800000    0.261592798   -2.370670167
 6331    1.265000000    0.262066884   -2.370192587
 6332    1.265200000    0.262540874   -2.369711208
 6333    1.265400000    0.263014768   -2.369226044
 6334    1.265600000    0.263488564   -2.368737112
 6335    1.265800000    0.263962263   -2.368244425
 6336    1.266000000    0.264435862   -2.367747999
 6337    1.266200000    0.264909362   -2.367247848
 6338    1.266400000    0.265382761   -2.366743989
 6339    1.266600000    0.265856059   -2.366236434
